Order_ID,Order_Date,Customer_ID,Age,Gender,State,Product_Name,Category,Quantity,Unit_Price,Revenue,Payment_Method,Channel,Customer_Type
ORD00216,2025-03-20,CUST7441,53,Female,Uttar Pradesh,Immunity Booster,Immunity,1,649,649,Credit Card,Flipkart,Repeat
ORD00217,2024-12-27,CUST7284,39,Female,Bihar,Detox Tea,Detox,5,599,2995,Credit Card,Website,Repeat
ORD00218,2025-01-12,CUST6752,59,Female,Rajasthan,Immunity Booster,Immunity,2,649,1298,COD,Website,New
ORD00219,2024-02-19,CUST7807,36,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Website,New
ORD00220,2025-03-14,CUST1482,51,Male,Gujarat,Detox Tea,Detox,2,599,1198,UPI,Website,New
ORD00221,2025-03-30,CUST8327,28,Female,Punjab,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat
ORD00222,2024-11-15,CUST5358,38,Female,Karnataka,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Amazon,Repeat
ORD00223,2025-04-03,CUST3349,36,Female,Haryana,Hair Oil,Hair Care,1,499,499,Credit Card,Amazon,Repeat
ORD00224,2024-12-18,CUST8843,20,Male,Rajasthan,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Flipkart,New
ORD00225,2025-07-14,CUST4713,22,Female,Bihar,Immunity Booster,Immunity,4,649,2596,COD,Amazon,Repeat
ORD00226,2025-01-15,CUST8426,39,Female,Maharashtra,Hair Capsules,Hair Care,4,899,3596,Debit Card,Amazon,New
ORD00227,2025-04-15,CUST5211,25,Female,Haryana,Hair Capsules,Hair Care,2,899,1798,COD,Website,New
ORD00228,2024-11-06,CUST1207,59,Female,Punjab,Immunity Booster,Immunity,1,649,649,Debit Card,Website,New
ORD00229,2025-10-17,CUST1236,40,Female,Karnataka,Detox Tea,Detox,3,599,1797,COD,Amazon,Repeat
ORD00230,2025-09-24,CUST1285,38,Female,West Bengal,Detox Tea,Detox,1,599,599,Credit Card,Amazon,Repeat
ORD00231,2025-04-04,CUST3785,31,Female,Delhi,Hair Oil,Hair Care,5,499,2495,Debit Card,Amazon,New
ORD00232,2025-03-24,CUST6962,20,Female,Gujarat,Hair Oil,Hair Care,5,499,2495,Credit Card,Amazon,Repeat
ORD00233,2024-05-22,CUST5437,54,Female,Haryana,Hair Capsules,Hair Care,3,899,2697,COD,Flipkart,New
ORD00234,2025-03-04,CUST2826,47,Female,Haryana,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat
ORD00235,2025-06-09,CUST9264,32,Male,Karnataka,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat
ORD00236,2024-09-22,CUST6656,19,Male,West Bengal,Hair Serum,Hair Care,4,699,2796,UPI,Flipkart,Repeat
ORD00237,2025-03-11,CUST3530,58,Female,Punjab,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,New
ORD00238,2025-06-20,CUST8340,29,Female,Uttar Pradesh,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Website,New
ORD00239,2024-02-12,CUST5349,19,Female,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Flipkart,New
ORD00240,2024-12-10,CUST5737,28,Female,Rajasthan,Hair Capsules,Hair Care,2,899,1798,Debit Card,Website,Repeat
ORD00241,2024-05-28,CUST6448,45,Female,Karnataka,Hair Oil,Hair Care,3,499,1497,Debit Card,Website,Repeat
ORD00242,2024-04-10,CUST2382,46,Female,Uttar Pradesh,Immunity Booster,Immunity,1,649,649,COD,Amazon,Repeat
ORD00243,2025-09-19,CUST8870,52,Male,West Bengal,Immunity Booster,Immunity,5,649,3245,Credit Card,Flipkart,Repeat
ORD00244,2025-05-24,CUST5481,44,Male,West Bengal,Skin Glow Tablets,Beauty,5,799,3995,Credit Card,Flipkart,Repeat
ORD00245,2025-02-26,CUST7356,43,Female,Bihar,Immunity Booster,Immunity,2,649,1298,UPI,Amazon,New
ORD00246,2025-05-11,CUST5795,28,Male,Bihar,Detox Tea,Detox,1,599,599,COD,Flipkart,New
ORD00247,2025-06-29,CUST5719,35,Female,Karnataka,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,New
ORD00248,2024-01-21,CUST3672,58,Female,Delhi,Skin Glow Tablets,Beauty,2,799,1598,COD,Website,Repeat
ORD00249,2025-07-13,CUST7172,50,Female,Maharashtra,Hair Serum,Hair Care,4,699,2796,Credit Card,Website,Repeat
ORD00250,2025-12-26,CUST3247,32,Male,Gujarat,Immunity Booster,Immunity,2,649,1298,COD,Website,New
ORD00251,2024-03-27,CUST5940,25,Male,Gujarat,Detox Tea,Detox,1,599,599,Debit Card,Website,New
ORD00252,2025-10-06,CUST1147,38,Female,Haryana,Hair Capsules,Hair Care,1,899,899,Debit Card,Amazon,Repeat
ORD00253,2025-01-25,CUST9754,22,Male,West Bengal,Detox Tea,Detox,3,599,1797,COD,Amazon,New
ORD00254,2024-08-10,CUST4839,57,Male,Punjab,Detox Tea,Detox,1,599,599,Credit Card,Flipkart,New
ORD00255,2025-01-16,CUST7979,31,Male,Punjab,Hair Oil,Hair Care,4,499,1996,UPI,Amazon,Repeat
ORD00256,2024-05-28,CUST4747,29,Male,Rajasthan,Immunity Booster,Immunity,2,649,1298,Credit Card,Amazon,Repeat
ORD00257,2024-08-13,CUST9714,27,Male,Delhi,Immunity Booster,Immunity,4,649,2596,COD,Amazon,New
ORD00258,2024-05-03,CUST8128,39,Female,Uttar Pradesh,Hair Oil,Hair Care,3,499,1497,UPI,Flipkart,Repeat
ORD00259,2024-05-01,CUST6341,56,Male,Punjab,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Amazon,Repeat
ORD00260,2025-09-29,CUST1301,57,Female,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Flipkart,New
ORD00261,2024-12-10,CUST8003,46,Male,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Website,Repeat
ORD00262,2025-07-15,CUST5082,40,Female,West Bengal,Detox Tea,Detox,3,599,1797,Debit Card,Website,Repeat
ORD00263,2024-01-23,CUST3460,47,Male,Punjab,Hair Capsules,Hair Care,3,899,2697,COD,Website,New
ORD00264,2025-10-17,CUST7272,22,Male,Delhi,Hair Serum,Hair Care,2,699,1398,COD,Flipkart,Repeat
ORD00265,2025-05-05,CUST3520,27,Male,Gujarat,Hair Serum,Hair Care,2,699,1398,Debit Card,Flipkart,Repeat
ORD00266,2025-05-14,CUST3979,39,Female,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,Credit Card,Amazon,Repeat
ORD00267,2025-02-21,CUST8604,37,Male,Karnataka,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Flipkart,Repeat
ORD00268,2025-11-28,CUST3179,21,Female,Haryana,Hair Capsules,Hair Care,5,899,4495,COD,Amazon,Repeat
ORD00269,2025-02-08,CUST6891,37,Male,Gujarat,Weight Control Capsules,Weight Management,5,1199,5995,Debit Card,Website,Repeat
ORD00270,2024-02-24,CUST7643,21,Female,Rajasthan,Weight Control Capsules,Weight Management,2,1199,2398,Credit Card,Amazon,Repeat
ORD00271,2024-02-29,CUST4390,36,Female,Rajasthan,Immunity Booster,Immunity,4,649,2596,UPI,Amazon,Repeat
ORD00272,2025-12-04,CUST9623,53,Female,Gujarat,Weight Control Capsules,Weight Management,4,1199,4796,UPI,Flipkart,New
ORD00273,2024-04-22,CUST3810,45,Male,Punjab,Immunity Booster,Immunity,4,649,2596,COD,Amazon,Repeat
ORD00274,2025-10-21,CUST3010,32,Female,Gujarat,Hair Oil,Hair Care,4,499,1996,UPI,Amazon,Repeat
ORD00275,2025-07-26,CUST9329,20,Male,Delhi,Hair Oil,Hair Care,4,499,1996,Credit Card,Amazon,Repeat
ORD00276,2025-07-16,CUST7900,36,Female,Karnataka,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Amazon,Repeat
ORD00277,2024-02-18,CUST9895,22,Female,West Bengal,Weight Control Capsules,Weight Management,5,1199,5995,Credit Card,Amazon,Repeat
ORD00278,2025-10-02,CUST3839,53,Female,Punjab,Hair Serum,Hair Care,3,699,2097,Credit Card,Amazon,Repeat
ORD00279,2025-06-26,CUST2619,41,Male,Uttar Pradesh,Detox Tea,Detox,1,599,599,UPI,Amazon,New
ORD00280,2024-06-11,CUST2974,45,Female,Rajasthan,Hair Serum,Hair Care,4,699,2796,Credit Card,Amazon,Repeat
ORD00281,2025-08-04,CUST6675,26,Male,Uttar Pradesh,Hair Oil,Hair Care,5,499,2495,COD,Flipkart,New
ORD00282,2025-03-16,CUST1689,50,Male,Gujarat,Hair Serum,Hair Care,3,699,2097,Credit Card,Flipkart,New
ORD00283,2025-04-16,CUST7342,38,Female,Haryana,Hair Capsules,Hair Care,4,899,3596,COD,Amazon,Repeat
ORD00284,2024-03-22,CUST4670,43,Male,Rajasthan,Hair Serum,Hair Care,5,699,3495,UPI,Flipkart,New
ORD00285,2025-03-20,CUST9616,50,Female,Bihar,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,New
ORD00286,2025-08-15,CUST1572,51,Female,Haryana,Immunity Booster,Immunity,1,649,649,Debit Card,Website,Repeat
ORD00287,2025-09-01,CUST2517,23,Female,Delhi,Hair Oil,Hair Care,1,499,499,Credit Card,Website,New
ORD00288,2024-03-06,CUST7985,51,Female,Karnataka,Skin Glow Tablets,Beauty,1,799,799,UPI,Flipkart,Repeat
ORD00289,2025-07-24,CUST1610,49,Male,Bihar,Immunity Booster,Immunity,4,649,2596,COD,Amazon,New
ORD00290,2024-08-01,CUST6774,57,Male,West Bengal,Skin Glow Tablets,Beauty,4,799,3196,COD,Amazon,New
ORD00291,2024-01-26,CUST5976,19,Male,Rajasthan,Hair Oil,Hair Care,2,499,998,Credit Card,Flipkart,Repeat
ORD00292,2024-08-14,CUST5869,56,Female,Gujarat,Hair Oil,Hair Care,2,499,998,UPI,Flipkart,New
ORD00293,2024-11-02,CUST3551,29,Female,Rajasthan,Hair Capsules,Hair Care,5,899,4495,COD,Website,Repeat
ORD00294,2025-07-12,CUST9078,57,Female,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,COD,Amazon,Repeat
ORD00295,2024-09-15,CUST1282,57,Female,Delhi,Immunity Booster,Immunity,3,649,1947,COD,Website,New
ORD00296,2025-11-18,CUST4690,54,Female,West Bengal,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Amazon,Repeat
ORD00297,2024-01-16,CUST6248,38,Female,Maharashtra,Hair Oil,Hair Care,4,499,1996,COD,Amazon,Repeat
ORD00298,2025-06-20,CUST7274,50,Female,Punjab,Hair Capsules,Hair Care,3,899,2697,COD,Amazon,New
ORD00299,2024-08-14,CUST1264,55,Female,West Bengal,Skin Glow Tablets,Beauty,5,799,3995,Debit Card,Website,Repeat
ORD00300,2025-04-01,CUST1587,45,Female,Haryana,Immunity Booster,Immunity,4,649,2596,COD,Website,New
ORD00301,2025-11-05,CUST2715,51,Male,Karnataka,Hair Serum,Hair Care,1,699,699,Debit Card,Amazon,Repeat
ORD00302,2025-09-11,CUST2674,47,Male,Karnataka,Hair Oil,Hair Care,1,499,499,UPI,Website,Repeat
ORD00303,2024-09-04,CUST1155,56,Female,Punjab,Hair Serum,Hair Care,3,699,2097,COD,Website,Repeat
ORD00304,2025-05-30,CUST1441,42,Male,West Bengal,Immunity Booster,Immunity,3,649,1947,Debit Card,Flipkart,New
ORD00305,2024-10-28,CUST9179,31,Female,Delhi,Hair Oil,Hair Care,5,499,2495,Debit Card,Website,Repeat
ORD00306,2024-04-24,CUST5741,44,Male,Maharashtra,Weight Control Capsules,Weight Management,2,1199,2398,COD,Amazon,Repeat
ORD00307,2025-12-02,CUST6661,31,Male,Uttar Pradesh,Detox Tea,Detox,5,599,2995,UPI,Website,Repeat
ORD00308,2025-09-05,CUST2750,39,Female,Punjab,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Amazon,Repeat
ORD00309,2025-12-13,CUST6075,24,Female,Punjab,Hair Serum,Hair Care,3,699,2097,Debit Card,Flipkart,Repeat
ORD00310,2025-02-01,CUST1933,53,Female,Delhi,Hair Capsules,Hair Care,4,899,3596,Credit Card,Website,New
ORD00311,2025-10-15,CUST2762,58,Male,Punjab,Detox Tea,Detox,1,599,599,COD,Flipkart,Repeat
ORD00312,2025-09-28,CUST8789,39,Male,Rajasthan,Hair Serum,Hair Care,1,699,699,Debit Card,Flipkart,New
ORD00313,2025-03-07,CUST6154,28,Female,Maharashtra,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Flipkart,Repeat
ORD00314,2025-11-14,CUST8156,26,Male,Punjab,Detox Tea,Detox,5,599,2995,COD,Flipkart,Repeat
ORD00315,2024-12-08,CUST2447,29,Female,Punjab,Hair Oil,Hair Care,5,499,2495,Debit Card,Amazon,New
ORD00316,2025-07-03,CUST4740,21,Male,Gujarat,Skin Glow Tablets,Beauty,5,799,3995,COD,Amazon,Repeat
ORD00317,2024-07-12,CUST3007,51,Male,Gujarat,Hair Capsules,Hair Care,4,899,3596,UPI,Website,New
ORD00318,2025-12-22,CUST7716,29,Female,Haryana,Skin Glow Tablets,Beauty,1,799,799,Debit Card,Flipkart,New
ORD00319,2024-04-02,CUST3800,52,Female,Karnataka,Hair Oil,Hair Care,1,499,499,COD,Website,Repeat
ORD00320,2025-12-01,CUST6093,25,Male,Uttar Pradesh,Hair Oil,Hair Care,5,499,2495,COD,Website,New
ORD00321,2025-12-04,CUST6482,58,Male,Rajasthan,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Website,Repeat
ORD00322,2025-07-24,CUST1182,58,Male,Karnataka,Weight Control Capsules,Weight Management,3,1199,3597,Debit Card,Website,Repeat
ORD00323,2024-06-16,CUST9210,29,Female,Rajasthan,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Website,New
ORD00324,2024-10-27,CUST7246,45,Female,Bihar,Weight Control Capsules,Weight Management,1,1199,1199,COD,Website,Repeat
ORD00325,2025-03-06,CUST1726,37,Female,Maharashtra,Immunity Booster,Immunity,5,649,3245,Credit Card,Amazon,Repeat
ORD00326,2025-04-29,CUST2774,45,Female,Uttar Pradesh,Detox Tea,Detox,2,599,1198,UPI,Website,Repeat
ORD00327,2024-04-14,CUST1201,19,Male,Haryana,Hair Capsules,Hair Care,1,899,899,Credit Card,Amazon,New
ORD00328,2025-07-04,CUST1770,37,Female,Bihar,Hair Oil,Hair Care,1,499,499,Credit Card,Website,New
ORD00329,2024-03-21,CUST5008,29,Male,Delhi,Skin Glow Tablets,Beauty,2,799,1598,Debit Card,Website,New
ORD00330,2025-07-27,CUST5318,42,Male,Rajasthan,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Amazon,Repeat
ORD00331,2025-10-19,CUST7563,52,Male,Gujarat,Skin Glow Tablets,Beauty,3,799,2397,UPI,Website,Repeat
ORD00332,2024-12-29,CUST2823,20,Male,Punjab,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Flipkart,New
ORD00333,2024-04-27,CUST2635,50,Female,Gujarat,Hair Serum,Hair Care,3,699,2097,Credit Card,Website,Repeat
ORD00334,2024-07-11,CUST3606,37,Male,Haryana,Weight Control Capsules,Weight Management,1,1199,1199,COD,Amazon,Repeat
ORD00335,2024-05-05,CUST2829,22,Female,Maharashtra,Hair Capsules,Hair Care,3,899,2697,COD,Amazon,Repeat
ORD00336,2025-03-09,CUST7980,47,Female,Rajasthan,Detox Tea,Detox,1,599,599,Debit Card,Flipkart,Repeat
ORD00337,2024-06-03,CUST8597,44,Female,Karnataka,Detox Tea,Detox,2,599,1198,Credit Card,Amazon,Repeat
ORD00338,2025-06-25,CUST5009,54,Female,Bihar,Immunity Booster,Immunity,5,649,3245,Credit Card,Website,Repeat
ORD00339,2024-07-19,CUST3416,46,Male,Uttar Pradesh,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,Repeat
ORD00340,2024-03-09,CUST4236,58,Male,Maharashtra,Skin Glow Tablets,Beauty,4,799,3196,UPI,Amazon,New
ORD00341,2025-07-07,CUST2439,38,Female,Bihar,Immunity Booster,Immunity,3,649,1947,COD,Flipkart,Repeat
ORD00342,2025-08-26,CUST7626,30,Male,Maharashtra,Hair Capsules,Hair Care,1,899,899,Debit Card,Flipkart,Repeat
ORD00343,2024-04-13,CUST7905,36,Male,Gujarat,Hair Capsules,Hair Care,4,899,3596,UPI,Website,Repeat
ORD00344,2024-03-04,CUST4162,51,Male,West Bengal,Detox Tea,Detox,3,599,1797,UPI,Flipkart,Repeat
ORD00345,2025-05-01,CUST1475,22,Male,Rajasthan,Weight Control Capsules,Weight Management,3,1199,3597,COD,Website,Repeat
ORD00346,2024-05-26,CUST5761,49,Female,Gujarat,Detox Tea,Detox,1,599,599,Credit Card,Amazon,Repeat
ORD00347,2025-12-15,CUST3808,34,Male,Bihar,Skin Glow Tablets,Beauty,3,799,2397,Credit Card,Flipkart,Repeat
ORD00348,2024-12-30,CUST5258,26,Female,Uttar Pradesh,Hair Capsules,Hair Care,4,899,3596,UPI,Website,Repeat
ORD00349,2025-07-28,CUST6442,22,Male,Gujarat,Hair Oil,Hair Care,3,499,1497,COD,Amazon,Repeat
ORD00350,2025-07-19,CUST3953,59,Female,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,COD,Amazon,New
ORD00351,2024-10-29,CUST8537,25,Female,Delhi,Hair Capsules,Hair Care,1,899,899,COD,Flipkart,New
ORD00352,2024-10-18,CUST1024,54,Male,Bihar,Hair Capsules,Hair Care,1,899,899,UPI,Website,Repeat
ORD00353,2025-11-06,CUST4175,40,Male,Maharashtra,Hair Oil,Hair Care,1,499,499,Credit Card,Amazon,Repeat
ORD00354,2024-12-20,CUST4655,20,Female,Maharashtra,Skin Glow Tablets,Beauty,3,799,2397,UPI,Website,New
ORD00355,2025-10-18,CUST8913,33,Female,Maharashtra,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat
ORD00356,2024-10-16,CUST3951,40,Female,Rajasthan,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat
ORD00357,2024-11-16,CUST6789,30,Male,Karnataka,Weight Control Capsules,Weight Management,5,1199,5995,UPI,Flipkart,Repeat
ORD00358,2024-07-01,CUST8190,49,Female,Haryana,Skin Glow Tablets,Beauty,1,799,799,Credit Card,Amazon,New
ORD00359,2025-02-15,CUST9244,41,Male,West Bengal,Hair Serum,Hair Care,2,699,1398,Credit Card,Flipkart,New
ORD00360,2024-01-12,CUST7046,31,Female,Maharashtra,Hair Capsules,Hair Care,2,899,1798,COD,Amazon,Repeat
ORD00361,2025-07-14,CUST8758,48,Male,Haryana,Hair Oil,Hair Care,4,499,1996,UPI,Amazon,Repeat
ORD00362,2024-12-08,CUST7056,23,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,COD,Website,Repeat
ORD00363,2025-09-10,CUST5232,44,Female,Uttar Pradesh,Hair Oil,Hair Care,1,499,499,COD,Amazon,Repeat
ORD00364,2024-06-25,CUST9389,29,Male,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,New
ORD00365,2025-12-29,CUST8094,27,Male,Gujarat,Weight Control Capsules,Weight Management,1,1199,1199,UPI,Website,Repeat
ORD00366,2025-06-19,CUST9043,28,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,1,1199,1199,Debit Card,Website,New
ORD00367,2025-12-23,CUST2316,59,Male,Bihar,Weight Control Capsules,Weight Management,4,1199,4796,Credit Card,Flipkart,Repeat
ORD00368,2024-10-29,CUST2519,35,Female,Karnataka,Hair Oil,Hair Care,3,499,1497,COD,Website,New
ORD00369,2024-07-28,CUST9588,53,Male,Maharashtra,Hair Oil,Hair Care,5,499,2495,COD,Website,Repeat
ORD00370,2024-04-09,CUST2772,51,Male,Rajasthan,Hair Capsules,Hair Care,1,899,899,COD,Flipkart,New
ORD00371,2024-11-21,CUST4220,45,Female,West Bengal,Hair Capsules,Hair Care,4,899,3596,Credit Card,Website,Repeat
ORD00372,2024-08-14,CUST2548,27,Male,Bihar,Detox Tea,Detox,3,599,1797,Credit Card,Amazon,New
ORD00373,2025-02-01,CUST1674,42,Male,West Bengal,Skin Glow Tablets,Beauty,2,799,1598,UPI,Amazon,New
ORD00374,2025-02-12,CUST9931,43,Female,Delhi,Weight Control Capsules,Weight Management,3,1199,3597,COD,Flipkart,Repeat
ORD00375,2024-04-13,CUST3745,29,Male,West Bengal,Immunity Booster,Immunity,1,649,649,UPI,Amazon,Repeat
ORD00376,2025-11-04,CUST5063,49,Male,Punjab,Skin Glow Tablets,Beauty,1,799,799,UPI,Flipkart,Repeat
ORD00377,2025-09-29,CUST7155,33,Female,Bihar,Detox Tea,Detox,1,599,599,COD,Website,Repeat
ORD00378,2025-04-01,CUST3207,28,Female,Delhi,Immunity Booster,Immunity,3,649,1947,Debit Card,Website,New
ORD00379,2025-10-05,CUST9386,46,Male,Maharashtra,Weight Control Capsules,Weight Management,3,1199,3597,Credit Card,Website,Repeat
ORD00380,2024-08-05,CUST9707,43,Female,Punjab,Immunity Booster,Immunity,4,649,2596,Debit Card,Website,Repeat
ORD00381,2024-11-26,CUST7683,39,Male,Delhi,Detox Tea,Detox,2,599,1198,Debit Card,Amazon,New
ORD00382,2024-01-26,CUST8468,36,Male,Bihar,Hair Serum,Hair Care,1,699,699,COD,Flipkart,New
ORD00383,2024-02-18,CUST7707,55,Female,West Bengal,Hair Capsules,Hair Care,3,899,2697,COD,Website,Repeat
ORD00384,2024-01-05,CUST8763,58,Male,Rajasthan,Hair Oil,Hair Care,2,499,998,Credit Card,Website,Repeat
ORD00385,2024-01-15,CUST3783,38,Female,Bihar,Hair Capsules,Hair Care,2,899,1798,Credit Card,Amazon,Repeat
ORD00386,2025-08-12,CUST2932,48,Female,Karnataka,Skin Glow Tablets,Beauty,2,799,1598,Credit Card,Amazon,Repeat
ORD00387,2024-08-22,CUST9811,50,Male,Maharashtra,Detox Tea,Detox,5,599,2995,Debit Card,Flipkart,New
ORD00388,2024-09-28,CUST3743,43,Female,Punjab,Skin Glow Tablets,Beauty,1,799,799,COD,Flipkart,Repeat
ORD00389,2024-11-06,CUST1619,46,Male,Maharashtra,Hair Serum,Hair Care,3,699,2097,UPI,Flipkart,New
ORD00390,2024-09-03,CUST9711,30,Female,Rajasthan,Hair Serum,Hair Care,2,699,1398,Credit Card,Flipkart,New
ORD00391,2024-07-05,CUST4667,41,Female,West Bengal,Hair Capsules,Hair Care,1,899,899,UPI,Amazon,Repeat
ORD00392,2025-07-01,CUST2636,45,Female,Haryana,Weight Control Capsules,Weight Management,2,1199,2398,Debit Card,Flipkart,New
ORD00393,2024-11-17,CUST4638,25,Female,West Bengal,Hair Serum,Hair Care,4,699,2796,UPI,Flipkart,New
ORD00394,2025-10-14,CUST2196,27,Female,Punjab,Hair Capsules,Hair Care,4,899,3596,Credit Card,Flipkart,Repeat
ORD00395,2025-11-02,CUST9792,46,Male,Delhi,Hair Capsules,Hair Care,1,899,899,Debit Card,Website,New
ORD00396,2024-12-24,CUST4674,43,Female,Delhi,Hair Capsules,Hair Care,1,899,899,Credit Card,Website,New
ORD00397,2024-03-31,CUST2105,21,Male,Maharashtra,Detox Tea,Detox,5,599,2995,UPI,Amazon,Repeat
ORD00398,2024-09-22,CUST4786,58,Male,Bihar,Detox Tea,Detox,4,599,2396,Credit Card,Website,New
ORD00399,2025-08-02,CUST8423,28,Female,Karnataka,Hair Serum,Hair Care,5,699,3495,UPI,Flipkart,New
ORD00400,2024-04-18,CUST1699,24,Male,Gujarat,Hair Capsules,Hair Care,3,899,2697,Debit Card,Amazon,Repeat
ORD00401,2024-03-24,CUST2422,46,Female,Punjab,Weight Control Capsules,Weight Management,4,1199,4796,COD,Flipkart,Repeat
ORD00402,2025-05-08,CUST5570,21,Female,Karnataka,Skin Glow Tablets,Beauty,4,799,3196,UPI,Website,Repeat
ORD00403,2024-06-12,CUST4607,41,Female,Uttar Pradesh,Hair Capsules,Hair Care,5,899,4495,Debit Card,Amazon,Repeat
ORD00404,2024-09-04,CUST7771,40,Male,Bihar,Immunity Booster,Immunity,5,649,3245,Debit Card,Amazon,Repeat
ORD00405,2025-05-23,CUST4832,23,Male,Punjab,Hair Oil,Hair Care,1,499,499,Credit Card,Flipkart,New
ORD00406,2024-07-30,CUST6634,39,Male,Uttar Pradesh,Weight Control Capsules,Weight Management,5,1199,5995,COD,Amazon,Repeat
ORD00407,2024-12-08,CUST2849,47,Female,Bihar,Detox Tea,Detox,1,599,599,UPI,Flipkart,New
ORD00408,2024-02-16,CUST4811,56,Female,Rajasthan,Hair Oil,Hair Care,3,499,1497,Credit Card,Website,Repeat
ORD00409,2024-07-20,CUST5538,51,Male,Punjab,Hair Oil,Hair Care,3,499,1497,UPI,Flipkart,Repeat
ORD00410,2025-07-13,CUST7579,42,Male,Bihar,Skin Glow Tablets,Beauty,1,799,799,UPI,Amazon,Repeat
ORD00411,2025-07-16,CUST2104,58,Male,Rajasthan,Immunity Booster,Immunity,1,649,649,Credit Card,Flipkart,Repeat
ORD00412,2025-02-10,CUST1166,34,Female,Punjab,Hair Capsules,Hair Care,1,899,899,UPI,Website,New
ORD00413,2024-11-03,CUST3292,20,Male,Delhi,Skin Glow Tablets,Beauty,4,799,3196,COD,Flipkart,Repeat
ORD00414,2025-04-18,CUST4171,49,Female,Uttar Pradesh,Hair Oil,Hair Care,1,499,499,Credit Card,Website,New
ORD00415,2025-05-02,CUST5173,50,Female,Maharashtra,Detox Tea,Detox,3,599,1797,UPI,Flipkart,New
ORD00416,2024-06-16,CUST3240,22,Male,West Bengal,Hair Capsules,Hair Care,5,899,4495,COD,Website,Repeat
ORD00417,2025-10-20,CUST3763,33,Male,Haryana,Skin Glow Tablets,Beauty,3,799,2397,UPI,Flipkart,New
ORD00418,2025-01-10,CUST4093,54,Female,Gujarat,Immunity Booster,Immunity,2,649,1298,Credit Card,Flipkart,Repeat
ORD00419,2024-06-27,CUST5595,33,Female,Delhi,Immunity Booster,Immunity,3,649,1947,UPI,Amazon,New
ORD00420,2024-05-19,CUST2424,23,Male,Bihar,Weight Control Capsules,Weight Management,3,1199,3597,UPI,Amazon,Repeat
ORD00421,2024-11-13,CUST1049,58,Male,West Bengal,Hair Capsules,Hair Care,1,899,899,UPI,Flipkart,New
ORD00422,2024-10-15,CUST4765,24,Male,Gujarat,Immunity Booster,Immunity,4,649,2596,Credit Card,Flipkart,Repeat
ORD00423,2025-02-07,CUST8196,41,Female,Haryana,Skin Glow Tablets,Beauty,5,799,3995,UPI,Website,New
ORD00424,2024-07-20,CUST7160,19,Female,Haryana,Skin Glow Tablets,Beauty,5,799,3995,UPI,Amazon,Repeat
ORD00425,2025-04-12,CUST4802,29,Male,Karnataka,Hair Serum,Hair Care,2,699,1398,Credit Card,Amazon,Repeat
ORD00426,2025-08-08,CUST7309,39,Female,Gujarat,Hair Serum,Hair Care,4,699,2796,Debit Card,Flipkart,New
ORD00427,2025-07-06,CUST3195,36,Female,Karnataka,Skin Glow Tablets,Beauty,4,799,3196,Debit Card,Amazon,New
ORD00428,2024-05-13,CUST2742,44,Female,Punjab,Hair Serum,Hair Care,3,699,2097,UPI,Amazon,New
ORD00429,2025-05-22,CUST3305,46,Female,Delhi,Detox Tea,Detox,3,599,1797,Debit Card,Amazon,Repeat
